磅	1461	800
碲	14612	800
碚	14618	800
磙	1466	800
碥	1467	800
研	147	800
磡	1470	800
碛	1471	800
碡	14710	800
碃	14712	800
碶	14715	800
磹	14748	800
硎	1478	800
碍	148	800
碣	1481	800
硯	1482	800
碨	14831	800
硌	149	800
磔	1490	800
硚	1494	800
顷	1513	800
頃	15132	800
欤	15135	800
东	152	800
顿	1525	800
頓	15251	800
邨	15255	800
翘	1531	800
尧	15313	800
趸	1532	800
划	1534	800
迈	15345	800
毕	15351	800
皆	15353	800
炁	15356	800
到	154	800
致	1541	800
晉	1545	800
鸢	1549	800
互	155	800
夷	157	800
雪	160	800
霨	16071	800
需	161	800
雲	1611	800
霜	1612	800
霖	16121	800
鹴	16128	800
震	1613	800
颥	16132	800
雳	16135	800
靂	16139	800
霸	1618	800
霰	16182	800
露	162	800
霄	1624	800
零	163	800
霉	1631	800
霆	16319	800
霍	1632	800
雹	1635	800
霾	1639	800
霭	164	800
霈	1644	800
霑	16442	800
霪	16443	800
忒	165	800
霧	1654	800
霎	166	800
霁	1666	800
匾	167	800
靈	1680	800
酃	16808	800
電	1681	800
慭	16813	800
赉	1682	800
雾	1690	800
霓	1698	800
花	17	800
蔬	170	800
萧	1701	800
荨	17011	800
菉	17012	800
蔣	17029	800
蓼	1704	800
蔚	1707	800
荩	17074	800
苦	171	800
萋	17101	800
萚	17105	800
茉	1711	800
芙	17113	800
苇	17115	800
苯	1712	800
萳	17122	800
菘	17123	800
蔷	17124	800
莆	17125	800
葫	17128	800
若	1713	800
葳	17131	800
荐	17132	800
葬	17133	800
莽	17134	800
藏	17135	800
惹	17138	800
苹	1714	800
荚	17143	800
苣	1715	800
芘	17153	800
荑	17157	800
蕾	1716	800
薷	17161	800
藿	17163	800
苛	1718	800
蕙	17181	800
著	1719	800
葑	17191	800
菱	17193	800
薹	17198	800
英	172	800
蘋	17212	800
茈	17213	800
苫	17218	800
蓝	1722	800
菌	1725	800
茵	17251	800
苒	17252	800
苋	17253	800
茴	17258	800
蕗	1729	800
敬	173	800
董	1731	800
莓	17310	800
茱	17311	800
苌	17315	800
莛	17319	800
荷	1732	800
茯	17321	800
莜	17322	800
荏	17323	800
蕉	17324	800
薛	17325	800
蓓	17326	800
蒨	17327	800
葆	17328	800
葎	17330	800
荇	17331	800
薇	17332	800
蘅	17333	800
蓏	17335	800
茶	1734	800
芥	17343	800
芩	17344	800
苍	17345	800
警	1735	800
葡	17351	800
葱	17353	800
苞	17355	800
菊	17356	800
萄	17359	800
藤	1736	800
蒯	17363	800
菔	17365	800
蕃	17368	800
获	1738	800
藥	17381	800
荻	17386	800
菜	1739	800
藐	17393	800
荽	17395	800
带	174	800
蔼	1740	800
荒	1741	800
葶	17411	800
蒋	17412	800
萃	17413	800
蒿	17418	800
蔺	1742	800
蕲	1743	800
蒹	17430	800
蒴	17435	800
荓	17437	800
落	1744	800
薄	17441	800
莎	17442	800
藩	17443	800
茫	17444	800
范	17445	800
薸	17447	800
藻	17448	800
荣	1745	800
蒙	17451	800
萤	17452	800
荦	17453	800
劳	17455	800
荧	17456	800
荤	17457	800
营	17458	800
蓥	17459	800
蓉	1746	800
莞	17461	800
菅	17462	800
蓿	17463	800
莺	17469	800
蔗	1747	800
蘑	17471	800
藨	17476	800
蒺	1748	800
苠	1751	800
荫	17523	800
菡	17524	800
蒸	17525	800
萨	17526	800
苏	1753	800
荔	17535	800
茄	17538	800
茎	17541	800
苔	17548	800
药	1755	800
荭	17551	800
蕴	17558	800
葵	1756	800
茀	17573	800
蒻	17574	800
蔃	17578	800
菰	1758	800
荪	17582	800
菇	1759	800
薅	17591	800
茹	17598	800
菩	176	800
蔟	17603	800
薪	1761	800
蒂	17612	800
蒟	17613	800
蒡	17616	800
薏	17618	800
蕊	17656	800
茭	1766	800
荠	17663	800
芦	1767	800
蒌	1768	800
薮	17685	800
蔽	17689	800
菼	17696	800
蔊	17698	800
莲	177	800
藉	1771	800
菁	17712	800
葜	17715	800
藕	17718	800
藍	17723	800
匦	1773	800
蓁	17739	800
蔈	17741	800
蕈	17748	800
蘸	1775	800
蓮	17774	800
荆	1778	800
蕻	17781	800
草	178	800
莴	1780	800
蒉	17802	800
葺	17807	800
萼	17808	800
莫	1781	800
幕	17811	800
萬	17812	800
葛	17813	800
蕞	17817	800
蔓	17818	800
葸	17836	800
藟	17838	800
鹋	17839	800
蔑	1784	800
薯	17841	800
薨	17844	800
菽	1787	800
蘧	17871	800
苑	179	800
蔡	1790	800
蓬	17907	800
茗	17908	800
萎	1792	800
莉	17922	800
藜	17923	800
莠	17925	800
萩	17926	800
荞	17943	800
藓	1795	800
蓟	17952	800
蘇	17959	800
萸	1798	800
可	18	800
事	180	800
或	1801	800
惑	18015	800
哥	1802	800
歌	18021	800
整	18023	800
囊	18024	800
融	18025	800
吏	1803	800
豆	1804	800
逗	18043	800
副	1808	800
逼	18083	800
更	181	800
鞡	1810	800
惠	18121	800
東	18123	800
鞑	1813	800
郾	1815	800
鞯	1817	800
鞳	18179	800
黃	1818	800
鞴	18183	800
鞋	1819	800
散	182	800
鞘	1824	800
觐	1825	800
